week,block,workout_day_name,focus,exercise_order,source_pdf_page,exercise_name,exercise_video_url,substitution_option_1,substitution_option_1_video_url,substitution_option_2,substitution_option_2_video_url,last_set_intensity_technique,warmup_sets,working_sets,reps,early_set_rpe,last_set_rpe,rest,notes
10,Ramping Block,Legs,Hypertrophy Focus,4,53,Sissy Squat,https://youtu.be/eWAjlO4FWPQ?si=CaRzMpTB37IdGgpM,Reverse Nordic,https://youtu.be/D-kqUKEQZZ0?si=1i2hWkoG06CDuFmq,Leg Extension,https://youtu.be/uFbNtqP966A?si=3mIG7OVH30gHjNhd,Myo-reps,1-2,3,12-15,~8-9,10,1-2 min,Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat. Use a 2-3 second negative. Feel your quads pulling apart on the negative.
10,Ramping Block,Legs,Hypertrophy Focus,5,53,Copenhagen Hip Adduction,https://youtu.be/QRLGyl5-i4k?si=23wQAlVoedInGcYN,Cable Hip Adduction,https://youtu.be/6GYTbv-LtV0?si=VygdtjQe61c9HjQG,Machine Hip Adduction,https://youtu.be/FMSCZYu1JhE?si=iYXhWk9YxX6x5mcF,Failure,1-2,3,12-15,~8-9,10,1-2 min,Mind-muscle connection with your inner thighs. These are great for adding thigh mass from the front! Push them hard!
10,Ramping Block,Legs,Hypertrophy Focus,6,53,Lateral Band Walk,https://youtu.be/sOYvvFPYdsU?si=QAdyWBV_5NAX2CtW,Cable Hip Abduction,https://youtu.be/552L1K3Rb_Q?si=bwLZLzHR0AHulO9I,Machine Hip Abduction,https://youtu.be/pozooPg6PBE?si=uVtC8JPKXvZKeVlE,Failure,1-2,3,12-15,~8-9,10,1-2 min,"If possible, use pads to increase the range of motion on the machine. Lean forward and grab onto the machine rails to stretch the glutes further."
10,Ramping Block,Legs,Hypertrophy Focus,7,53,Leg Press Calf Press,https://youtu.be/S6DTPNZ_-F4?si=y3rx6TaVEuUONiI2,Seated Calf Raise,https://youtu.be/6pfj0G7VKdM?si=bXJmuLkyC3E3PYHW,Standing Calf Raise,https://youtu.be/6lR2JdxUh7w?si=Q_4oyceNkI-WarRg,Static Stretch (30s),1-2,3,12-15,~8-9,10,1-2 min,"1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet."
11,Ramping Block,Upper,Strength Focus,1,54,45° Incline Machine Press,https://youtu.be/b8fYnZ-usP0,45° Incline Barbell Press,https://www.youtube.com/watch?v=vqQ9ok0dEgk,45° Incline DB Press,https://www.youtube.com/watch?v=p2t9daxLpB8,Failure,2-3,4,8-10,~8-9,10,3-5 min,1 second pause at the bottom of each rep while maintaining tension on the pecs.
11,Ramping Block,Upper,Strength Focus,2,54,Bottom-Half DB Flye,https://youtu.be/qJzc-iHKGdg?si=GGd61Dr4uoDUI9b6,Cable Crossover Ladder,https://youtu.be/0TP9kVcWGic?si=5lWdSFfUA27mop9-,Pec Deck,https://youtu.be/CI88L1VNvEs?si=UjPZ3Ep5QaYBM5rC,Failure,1-2,3,10-12,~8-9,10,1-2 min,Focus on bringing your elbows together - not your hands.
11,Ramping Block,Upper,Strength Focus,3,54,Wide-Grip Pull-Up,https://youtu.be/yGnp0HU8BnA?si=g9lS7YfxwnBQ5gbR,Wide-Grip Lat Pulldown,https://youtu.be/IYXRrYXfVLc?si=8eUNzIQ9o7Y-XpSp,Dual-Handle Lat Pulldown,https://youtu.be/NwQ5Ch5t5Vk?si=JHztlva6LI2NPBDC,Failure,1-2,3,10-12,~8-9,10,2-3 min,Lean back by ~15° and drive your elbows down as you squeeze your shoulder blades together. This should feel like a mix of lats and mid-traps.
11,Ramping Block,Upper,Strength Focus,4,54,Lean-In DB Lateral Raise,https://www.youtube.com/watch?v=BmYuAG2j2co,High-Cable Cuffed Lateral Raise,https://youtu.be/8m2jNHBP580?si=a4KGz2Dm0gRioyBG,High-Cable Lateral Raise,https://youtu.be/MnMux3Wc0Ac?si=diOk1ZKwTwTa4Sx0,Failure,1-2,3,10-12,~8-9,10,1-2 min,Focus on squeezing your lateral delt to move the weight.
11,Ramping Block,Upper,Strength Focus,5,54,Single-Arm DB Row,https://youtu.be/roKtfQZbxzg?si=x0BVOCTXzrksYhHL,Pendlay Deficit Row,https://youtu.be/MmuyHKYCLps?si=JK1d5szj5PIIbYYm,Smith Machine Row,https://youtu.be/Wmivm40AV3Q?si=pAcxmzGxP16bt5I5,Failure + LLPs (Extend set),1-2,3,8-10,~8-9,10,2-3 min,"Focus on squeezing your shoulder blades together, keeping your elbows at a ~45° angle"
11,Ramping Block,Upper,Strength Focus,6,54,DB Skull Crusher,https://youtu.be/fbLTzgTKOR8?si=z-O6SNR4HG4rd09j,Overhead Cable Triceps Extension (Rope),https://youtu.be/GYoUoVNlbGc?si=mKlJH3mz_e7-RCu0,Overhead Cable Triceps Extension (Bar),https://youtu.be/9_I1PqZAjdA?si=hLmz2aLH05YfsUTF,Failure,1,3,10-12,~8-9,10,1-2 min,Optionally pause for 0.5-1 second in the stretched aspect of each rep.
11,Ramping Block,Upper,Strength Focus,7,54,Incline DB Stretch Curl,https://youtu.be/Z0NIYS9nyoQ?si=PgrGaJLln2uZLfnY,Seated Super- Bayesian High Cable Curl,https://youtu.be/jQ9rkfvAbIc?si=m1Q5OHGTNvhD6TZ9,Bayesian Cable Curl,https://youtu.be/CWH5J_7kzjM?si=FlPzreLDPHogRxve,Failure,1,3,10-12,~8-9,10,1-2 min,"If you have a left-right bicep size imbalance, do these 1 arm at a time, starting with the weaker arm. Take the weaker arm to the listed RPE. Then match the reps with the other arm (stop once you've matched the reps, even if the RPE is lower). If you don't have a size imbalance, do these both"
11,Ramping Block,Lower,Strength Focus,1,55,Nordic Ham Curl,https://youtu.be/fzpYiRtzmFA?si=M3BGSywSskWqGRnE,Seated Leg Curl,https://youtu.be/yv0aAY7M1mk?si=Z1Cx7ih-vWTSTqq-,Lying Leg Curl,https://youtu.be/sX4tGtcc62k?si=mparE5f2nb9KfXPl,Failure + LLPs (Extend set),2,3,10-12,~8-9,10,1-2 min,Set the machine so that you get the biggest stretch possible at the bottom. Prevent your butt from popping up as you curl.
11,Ramping Block,Lower,Strength Focus,2,55,High-Bar Back Squat,https://youtu.be/V-B_Y-OvOTQ?si=3cSY6hI1IDiedc8y,DB Bulgarian Split Squat,https://youtu.be/htDXu61MPio?si=WNsXh0BmNMXONRHP,Smith Machine Static Lunge w/ Elevated Front Foot,https://www.youtube.com/watch?v=GOqHdmshRKY,Failure,2-4,3,8-10,~8-9,10,3-5 min,Elevate your front foot on a small box. Minimize contribution from your back leg.
11,Ramping Block,Lower,Strength Focus,3,55,Cable Pull- Through,https://youtu.be/eFsNZc69m10?si=HeWumPVqClmv0LyC,Glute-Ham Raise,https://youtu.be/9ksG-O0ZUto?si=I5F9HRiZe4C8JNOo,45° Hyperextension,https://youtu.be/lEeCPhlFZig?si=j-525U0GRL6YMLvK,Failure,2-4,4,8-10,~8-9,10,2-3 min,"Squeeze your glutes hard at the top of each rep. Slow controlled reps on the way down, followed by an explosive positive."
11,Ramping Block,Lower,Strength Focus,4,55,Sissy Squat,https://youtu.be/eWAjlO4FWPQ?si=CaRzMpTB37IdGgpM,Reverse Nordic,https://youtu.be/D-kqUKEQZZ0?si=1i2hWkoG06CDuFmq,Leg Extension,https://youtu.be/uFbNtqP966A?si=3mIG7OVH30gHjNhd,Failure,1-2,3,10-12,~8-9,10,1-2 min,Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat. Use a 2-3 second negative. Feel your quads pulling apart on the negative.
11,Ramping Block,Lower,Strength Focus,5,55,Standing Calf Raise,https://youtu.be/6lR2JdxUh7w?si=Q_4oyceNkI-WarRg,Seated Calf Raise,https://youtu.be/6pfj0G7VKdM?si=bXJmuLkyC3E3PYHW,Leg Press Calf Press,https://youtu.be/S6DTPNZ_-F4?si=y3rx6TaVEuUONiI2,Static Stretch (30s),1-2,4,8-10,~8-9,10,1-2 min,"1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet."
11,Ramping Block,Lower,Strength Focus,6,55,Cable Crunch,https://youtu.be/epBrpaGHMcg?si=FMV9IKBOvBkuUOZM,Decline Weighted Crunch,https://youtu.be/ZheUsKqU81M?si=r3a6FT_AqWp1nq6L,Machine Crunch,https://youtu.be/K2yKEoazT3g?si=mLbXtOh8oUF8lcIs,Failure,1,3,10-12,~8-9,10,1-2 min,Round your lower back as you crunch. Maintain a mind-muscle connection with your 6-pack.
11,Ramping Block,Pull,Hypertrophy Focus,1,56,Pull-Up,https://youtu.be/5h_NehuTqe4?si=bZWK6q3A9wnD8TIW,Lean-Back Machine Pulldown,https://youtu.be/CrfvmSGfT2c?si=hsWBdUyeIyjzr_7h,Lean-Back Lat Pulldown,https://youtu.be/Zjzt4MRbAlc?si=Z5K9MxycnTyrnB1N,Failure,2-3,3,10-12,~8-9,10,2-3 min,"lean back by about 15-30° to get the mid-back more involved. Softly touch the bar to your chest on every rep and, even though you're leaning back, still control the weight!"
11,Ramping Block,Pull,Hypertrophy Focus,2,56,Incline Chest- Supported DB Row,https://youtu.be/okCWuhxJEvw?si=-Q9-BAJbFeebhfpF,Chest-Supported Machine Row,https://youtu.be/ijsSiWSzYw0?si=ADBJRkNSajLiVayN,Chest-Supported T-Bar Row,https://youtu.be/q8qlHwcuOtc?si=J-TyFYuv9rwi5VTy,Failure,2-3,4,10-12,~8-9,10,2-3 min,Flare elbows out at roughly 45° and squeeze your shoulder blades together hard at the top of each rep.
11,Ramping Block,Pull,Hypertrophy Focus,3,56,Meadows Row,https://youtu.be/TwOkRqvcX_c?si=lACYBPtTFfzIMYDZ,Arm-Out Single- Arm DB Row,https://youtu.be/1ydRu2K6oHg?si=l_y4ZYwedid09ICb,Dual-Handle Elbows-Out Cable Row,https://youtu.be/qryIQcx4cTg?si=ht0Z8TbUWlUD3vTM,Failure + LLPs (Extend set),1-2,3,12-15,~8-9,10,2-3 min,"Flare your elbows out ~45°. Smooth, controlled reps."
11,Ramping Block,Pull,Hypertrophy Focus,4,56,Reverse Pec Deck,https://youtu.be/Y8fb_rtEU_4?si=nwaICiwwS3TatSq1,Rope Face Pull,https://youtu.be/GhrVM-jPIEA?si=_qGmAZLOCDUWVHy_,1-Arm 45° Cable Rear Delt Flye,https://www.youtube.com/watch?v=6G5DmVaocGM,Myo-reps,1-2,3,12-15,~8-9,10,1-2 min,Pause for 1-2 seconds in the squeeze of each rep. Contract the rear delts hard!
11,Ramping Block,Pull,Hypertrophy Focus,5,56,DB Shrug,https://youtu.be/moFqLlptX7Q?si=vsQXeROXKVa3beB7,Machine Shrug,https://youtu.be/ua0XuKwKQ9M?si=Y-kGNEq_riqAF2Tn,Cable Paused Shrug-In,https://youtu.be/Hy6f1Lz_PiA?si=MTEbKv_uMCL6zvge,Failure,2-3,3,12-15,~8-9,10,1-2 min,"Shrug up and in. Think about shrugging ""up to your ears."" 1-2 second pause in the squeeze (at the top) of each rep, then another 1-2 second pause in the stretch (at the bottom) of each rep."
11,Ramping Block,Pull,Hypertrophy Focus,6,56,Hammer Preacher Curl,https://youtu.be/dEdnC3ca-Yg?si=fAVE3jH_TAGmtG_u,DB Hammer Curl,https://youtu.be/xY3sQXYhk7A?si=DPCD_x4ApcM8y3uN,Cable Rope Hammer Curl,https://youtu.be/TTgICSfj1hY?si=yOoxlJpIv6HqFkwW,Failure,1,3,12-15,~8-9,10,1-2 min,"Squeeze the rope hard as you curl the weight up. Smooth, controlled reps."
11,Ramping Block,Pull,Hypertrophy Focus,7,56,DB Preacher Curl,https://youtu.be/WTkQLAethtg?si=BRKYwVgqPyD9Iayw,Concentration Cable Curl,https://youtu.be/BFZyW_7ld0c?si=2quAznmV1D3pvYGG,DB Concentration Curl,https://youtu.be/Oq7gJuAuJh0?si=MVr0h6JsUR4PxMgw,Myo-reps,1,3,15-20,~8-9,10,1-2 min,"Smooth, controlled reps. Mind-muscle connection with the biceps."
11,Ramping Block,Push,Hypertrophy Focus,1,57,DB Bench Press,https://youtu.be/zGXvPjlgVkk?si=sTJq1mF8qaCapYbx,Barbell Bench Press,https://youtu.be/nQL5ieH39sw?si=RjZSWBZ3CGKg-pax,Machine Chest Press,https://youtu.be/zDecGJLyVm8?si=VF-70ajNWU4cDHEV,Failure,2-4,4,10-12,~8-9,10,3-5 min,1 second pause at the bottom of each rep while maintaining tension on the pecs.
11,Ramping Block,Push,Hypertrophy Focus,2,57,Machine Shoulder Press,https://youtu.be/SCQVmN1gYsk?si=Enyh4L6ZDiCc6RyU,Cable Shoulder Press,https://youtu.be/OfjncdW_Vyc?si=kiSMQzlVHKNIQJ7J,Seated DB Shoulder Press,https://youtu.be/B8PB5RPhTWQ?si=JQ8J3qbCDkUCGtt5,Failure,2-3,3,10-12,~8-9,10,2-3 min,"Ensure that your elbows break at least 90°. Mind-muscle connection with your delts. Smooth, controlled reps."
11,Ramping Block,Push,Hypertrophy Focus,3,57,Low-to-High Cable Crossover,https://youtu.be/1LhGmhVFe2Y?si=vTZPhYePzGkU4I-g,Bottom-Half DB Flye,https://youtu.be/qJzc-iHKGdg?si=GGd61Dr4uoDUI9b6,Bottom-Half Seated Cable Flye,https://youtu.be/tsJMV9Gxw-o?si=RBV8vCl6CNAx22eD,Failure,1-2,3,12-15,~8-9,10,1-2 min,All reps and sets are to be performed in the bottom half of the ROM. Focus on feeling a deep stretch in your pecs at the bottom of each rep.
11,Ramping Block,Push,Hypertrophy Focus,4,57,Lean-In DB Lateral Raise,https://www.youtube.com/watch?v=BmYuAG2j2co,High-Cable Cuffed Lateral Raise,https://youtu.be/8m2jNHBP580?si=a4KGz2Dm0gRioyBG,High-Cable Lateral Raise,https://youtu.be/MnMux3Wc0Ac?si=diOk1ZKwTwTa4Sx0,Myo-reps,1,3,12-15,~8-9,10,1-2 min,Focus on squeezing your lateral delt to move the weight.
11,Ramping Block,Push,Hypertrophy Focus,5,57,Katana Triceps Extension,https://youtu.be/R7f45Mv7yyg?si=xsSbcMbkSOuYetpO,DB Skull Crusher,https://youtu.be/fbLTzgTKOR8?si=z-O6SNR4HG4rd09j,EZ-Bar Skull Crusher,https://youtu.be/oDKGCsTjAk8?si=6CA3mVlk1fYWb8Ek,Failure,1,3,12-15,~8-9,10,1-2 min,Optionally pause for 0.5-1 second in the stretched aspect of each rep.
11,Ramping Block,Push,Hypertrophy Focus,6,57,DB Triceps Kickback,https://youtu.be/YdUUYFgpA7g?si=IiD6eODwVqDS3WlB,Triceps Pressdown (Rope),https://youtu.be/bCa036rGtVU?si=egxwlHADiCBQGss7,Triceps Pressdown (Bar),https://youtu.be/o4eazahiXQw?si=L61XPqSVKpnjf1r1,Myo-reps,1,3,15-20,~8-9,10,1-2 min,Focus on squeezing your triceps to move the weight.
11,Ramping Block,Push,Hypertrophy Focus,7,57,Long-Lever Plank,https://youtu.be/9rFS1gg0vJM?si=ihh3GBLwr9TyBojo,Swiss Ball Rollout,https://youtu.be/FvekMyIs-yk?si=WE_SAmFUUdmsWGgL,Ab Wheel Rollout,https://youtu.be/gGTgyCU9gcg?si=2h_43OzMnRo5nVWU,Failure,1-2,3,12-15,~8-9,10,1-2 min,"Don't just bend at your hips, use your abs to lower yourself down under control and pull yourself back up. If you don't have the core strength to get all the way extended at the bottom, try to progressively increase the ROM"
11,Ramping Block,Legs,Hypertrophy Focus,1,58,DB Walking Lunge,https://youtu.be/BC_eDtrB-M4?si=lhut9GRQ9n9g82Mz,Leg Press,https://youtu.be/1yKAQLVV_XI?si=G0wEZEbz8Kq9vFnF,Hack Squat,https://youtu.be/TWUnnDK8rck?si=NmqKbwgMcHmaDp6T,Failure,2-4,4,10-12,~8-9,10,2-3 min,Use a controlled negative (don't free fall) and then explode on the positive.
11,Ramping Block,Legs,Hypertrophy Focus,2,58,Nordic Ham Curl,https://youtu.be/fzpYiRtzmFA?si=M3BGSywSskWqGRnE,Lying Leg Curl,https://youtu.be/sX4tGtcc62k?si=mparE5f2nb9KfXPl,Seated Leg Curl,https://youtu.be/yv0aAY7M1mk?si=Z1Cx7ih-vWTSTqq-,Failure + LLPs (Extend set),1-2,4,12-15,~8-9,10,1-2 min,Lean forward over the machine to get a maximum stretch in your hamstrings.
11,Ramping Block,Legs,Hypertrophy Focus,3,58,DB Static Lunge,https://youtu.be/hci6iKFtTkg?si=R8PHuNMWbGOoTd9e,Smith Machine Static Lunge,https://youtu.be/SEjKxJGg_C8?si=I_mi9RO4vFVVhFER,Walking Lunge,https://youtu.be/BC_eDtrB-M4?si=j6tHLEbqdJRbGeTW,Failure,2-3,2,10-12,~8-9,10,2-3 min,Take medium strides. Minimize contribution from the back leg.
11,Ramping Block,Legs,Hypertrophy Focus,4,58,Sissy Squat,https://youtu.be/eWAjlO4FWPQ?si=CaRzMpTB37IdGgpM,Reverse Nordic,https://youtu.be/D-kqUKEQZZ0?si=1i2hWkoG06CDuFmq,Leg Extension,https://youtu.be/uFbNtqP966A?si=3mIG7OVH30gHjNhd,Myo-reps,1-2,3,12-15,~8-9,10,1-2 min,Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat. Use a 2-3 second negative. Feel your quads pulling apart on the negative.
11,Ramping Block,Legs,Hypertrophy Focus,5,58,Copenhagen Hip Adduction,https://youtu.be/QRLGyl5-i4k?si=23wQAlVoedInGcYN,Cable Hip Adduction,https://youtu.be/6GYTbv-LtV0?si=VygdtjQe61c9HjQG,Machine Hip Adduction,https://youtu.be/FMSCZYu1JhE?si=iYXhWk9YxX6x5mcF,Failure,1-2,3,12-15,~8-9,10,1-2 min,Mind-muscle connection with your inner thighs. These are great for adding thigh mass from the front! Push them hard!
11,Ramping Block,Legs,Hypertrophy Focus,6,58,Lateral Band Walk,https://youtu.be/sOYvvFPYdsU?si=QAdyWBV_5NAX2CtW,Cable Hip Abduction,https://youtu.be/552L1K3Rb_Q?si=bwLZLzHR0AHulO9I,Machine Hip Abduction,https://youtu.be/pozooPg6PBE?si=uVtC8JPKXvZKeVlE,Failure,1-2,3,12-15,~8-9,10,1-2 min,"If possible, use pads to increase the range of motion on the machine. Lean forward and grab onto the machine rails to stretch the glutes further."
11,Ramping Block,Legs,Hypertrophy Focus,7,58,Leg Press Calf Press,https://youtu.be/S6DTPNZ_-F4?si=y3rx6TaVEuUONiI2,Seated Calf Raise,https://youtu.be/6pfj0G7VKdM?si=bXJmuLkyC3E3PYHW,Standing Calf Raise,https://youtu.be/6lR2JdxUh7w?si=Q_4oyceNkI-WarRg,Static Stretch (30s),1-2,3,12-15,~8-9,10,1-2 min,"1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet."
12,Ramping Block,Upper,Strength Focus,1,59,45° Incline Machine Press,https://youtu.be/b8fYnZ-usP0,45° Incline Barbell Press,https://www.youtube.com/watch?v=vqQ9ok0dEgk,45° Incline DB Press,https://www.youtube.com/watch?v=p2t9daxLpB8,Failure,2-3,4,8-10,~8-9,10,3-5 min,1 second pause at the bottom of each rep while maintaining tension on the pecs.
12,Ramping Block,Upper,Strength Focus,2,59,Bottom-Half DB Flye,https://youtu.be/qJzc-iHKGdg?si=GGd61Dr4uoDUI9b6,Cable Crossover Ladder,https://youtu.be/0TP9kVcWGic?si=5lWdSFfUA27mop9-,Pec Deck,https://youtu.be/CI88L1VNvEs?si=UjPZ3Ep5QaYBM5rC,Failure,1-2,3,10-12,~8-9,10,1-2 min,Focus on bringing your elbows together - not your hands.
12,Ramping Block,Upper,Strength Focus,3,59,Wide-Grip Pull-Up,https://youtu.be/yGnp0HU8BnA?si=g9lS7YfxwnBQ5gbR,Wide-Grip Lat Pulldown,https://youtu.be/IYXRrYXfVLc?si=8eUNzIQ9o7Y-XpSp,Dual-Handle Lat Pulldown,https://youtu.be/NwQ5Ch5t5Vk?si=JHztlva6LI2NPBDC,Failure,1-2,3,10-12,~8-9,10,2-3 min,Lean back by ~15° and drive your elbows down as you squeeze your shoulder blades together. This should feel like a mix of lats and mid-traps.
12,Ramping Block,Upper,Strength Focus,4,59,Lean-In DB Lateral Raise,https://www.youtube.com/watch?v=BmYuAG2j2co,High-Cable Cuffed Lateral Raise,https://youtu.be/8m2jNHBP580?si=a4KGz2Dm0gRioyBG,High-Cable Lateral Raise,https://youtu.be/MnMux3Wc0Ac?si=diOk1ZKwTwTa4Sx0,Failure,1-2,3,10-12,~8-9,10,1-2 min,Focus on squeezing your lateral delt to move the weight.
12,Ramping Block,Upper,Strength Focus,5,59,Single-Arm DB Row,https://youtu.be/roKtfQZbxzg?si=x0BVOCTXzrksYhHL,Pendlay Deficit Row,https://youtu.be/MmuyHKYCLps?si=JK1d5szj5PIIbYYm,Smith Machine Row,https://youtu.be/Wmivm40AV3Q?si=pAcxmzGxP16bt5I5,Failure + LLPs (Extend set),1-2,3,8-10,~8-9,10,2-3 min,"Focus on squeezing your shoulder blades together, keeping your elbows at a ~45° angle"
12,Ramping Block,Upper,Strength Focus,6,59,DB Skull Crusher,https://youtu.be/fbLTzgTKOR8?si=z-O6SNR4HG4rd09j,Overhead Cable Triceps Extension (Rope),https://youtu.be/GYoUoVNlbGc?si=mKlJH3mz_e7-RCu0,Overhead Cable Triceps Extension (Bar),https://youtu.be/9_I1PqZAjdA?si=hLmz2aLH05YfsUTF,Failure,1,3,10-12,~8-9,10,1-2 min,Optionally pause for 0.5-1 second in the stretched aspect of each rep.
12,Ramping Block,Upper,Strength Focus,7,59,Incline DB Stretch Curl,https://youtu.be/Z0NIYS9nyoQ?si=PgrGaJLln2uZLfnY,Seated Super- Bayesian High Cable Curl,https://youtu.be/jQ9rkfvAbIc?si=m1Q5OHGTNvhD6TZ9,Bayesian Cable Curl,https://youtu.be/CWH5J_7kzjM?si=FlPzreLDPHogRxve,Failure,1,3,10-12,~8-9,10,1-2 min,"If you have a left-right bicep size imbalance, do these 1 arm at a time, starting with the weaker arm. Take the weaker arm to the listed RPE. Then match the reps with the other arm (stop once you've matched the reps, even if the RPE is lower). If you don't have a size imbalance, do these both"
12,Ramping Block,Lower,Strength Focus,1,60,Nordic Ham Curl,https://youtu.be/fzpYiRtzmFA?si=M3BGSywSskWqGRnE,Seated Leg Curl,https://youtu.be/yv0aAY7M1mk?si=Z1Cx7ih-vWTSTqq-,Lying Leg Curl,https://youtu.be/sX4tGtcc62k?si=mparE5f2nb9KfXPl,Failure + LLPs (Extend set),2,3,10-12,~8-9,10,1-2 min,Set the machine so that you get the biggest stretch possible at the bottom. Prevent your butt from popping up as you curl.
12,Ramping Block,Lower,Strength Focus,2,60,High-Bar Back Squat,https://youtu.be/V-B_Y-OvOTQ?si=3cSY6hI1IDiedc8y,DB Bulgarian Split Squat,https://youtu.be/htDXu61MPio?si=WNsXh0BmNMXONRHP,Smith Machine Static Lunge w/ Elevated Front Foot,https://www.youtube.com/watch?v=GOqHdmshRKY,Failure,2-4,3,8-10,~8-9,10,3-5 min,Elevate your front foot on a small box. Minimize contribution from your back leg.
12,Ramping Block,Lower,Strength Focus,3,60,Cable Pull- Through,https://youtu.be/eFsNZc69m10?si=HeWumPVqClmv0LyC,Glute-Ham Raise,https://youtu.be/9ksG-O0ZUto?si=I5F9HRiZe4C8JNOo,45° Hyperextension,https://youtu.be/lEeCPhlFZig?si=j-525U0GRL6YMLvK,Failure,2-4,4,8-10,~8-9,10,2-3 min,"Squeeze your glutes hard at the top of each rep. Slow controlled reps on the way down, followed by an explosive positive."
12,Ramping Block,Lower,Strength Focus,4,60,Sissy Squat,https://youtu.be/eWAjlO4FWPQ?si=CaRzMpTB37IdGgpM,Reverse Nordic,https://youtu.be/D-kqUKEQZZ0?si=1i2hWkoG06CDuFmq,Leg Extension,https://youtu.be/uFbNtqP966A?si=3mIG7OVH30gHjNhd,Failure,1-2,3,10-12,~8-9,10,1-2 min,Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat. Use a 2-3 second negative. Feel your quads pulling apart on the negative.
12,Ramping Block,Lower,Strength Focus,5,60,Standing Calf Raise,https://youtu.be/6lR2JdxUh7w?si=Q_4oyceNkI-WarRg,Seated Calf Raise,https://youtu.be/6pfj0G7VKdM?si=bXJmuLkyC3E3PYHW,Leg Press Calf Press,https://youtu.be/S6DTPNZ_-F4?si=y3rx6TaVEuUONiI2,Static Stretch (30s),1-2,4,8-10,~8-9,10,1-2 min,"1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet."
12,Ramping Block,Lower,Strength Focus,6,60,Cable Crunch,https://youtu.be/epBrpaGHMcg?si=FMV9IKBOvBkuUOZM,Decline Weighted Crunch,https://youtu.be/ZheUsKqU81M?si=r3a6FT_AqWp1nq6L,Machine Crunch,https://youtu.be/K2yKEoazT3g?si=mLbXtOh8oUF8lcIs,Failure,1,3,10-12,~8-9,10,1-2 min,Round your lower back as you crunch. Maintain a mind-muscle connection with your 6-pack.
12,Ramping Block,Pull,Hypertrophy Focus,1,61,Pull-Up,https://youtu.be/5h_NehuTqe4?si=bZWK6q3A9wnD8TIW,Lean-Back Machine Pulldown,https://youtu.be/CrfvmSGfT2c?si=hsWBdUyeIyjzr_7h,Lean-Back Lat Pulldown,https://youtu.be/Zjzt4MRbAlc?si=Z5K9MxycnTyrnB1N,Failure,2-3,3,10-12,~8-9,10,2-3 min,"lean back by about 15-30° to get the mid-back more involved. Softly touch the bar to your chest on every rep and, even though you're leaning back, still control the weight!"
12,Ramping Block,Pull,Hypertrophy Focus,2,61,Incline Chest- Supported DB Row,https://youtu.be/okCWuhxJEvw?si=-Q9-BAJbFeebhfpF,Chest-Supported Machine Row,https://youtu.be/ijsSiWSzYw0?si=ADBJRkNSajLiVayN,Chest-Supported T-Bar Row,https://youtu.be/q8qlHwcuOtc?si=J-TyFYuv9rwi5VTy,Failure,2-3,4,10-12,~8-9,10,2-3 min,Flare elbows out at roughly 45° and squeeze your shoulder blades together hard at the top of each rep.
12,Ramping Block,Pull,Hypertrophy Focus,3,61,Meadows Row,https://youtu.be/TwOkRqvcX_c?si=lACYBPtTFfzIMYDZ,Arm-Out Single- Arm DB Row,https://youtu.be/1ydRu2K6oHg?si=l_y4ZYwedid09ICb,Dual-Handle Elbows-Out Cable Row,https://youtu.be/qryIQcx4cTg?si=ht0Z8TbUWlUD3vTM,Failure + LLPs (Extend set),1-2,3,12-15,~8-9,10,2-3 min,"Flare your elbows out ~45°. Smooth, controlled reps."
12,Ramping Block,Pull,Hypertrophy Focus,4,61,Reverse Pec Deck,https://youtu.be/Y8fb_rtEU_4?si=nwaICiwwS3TatSq1,Rope Face Pull,https://youtu.be/GhrVM-jPIEA?si=_qGmAZLOCDUWVHy_,1-Arm 45° Cable Rear Delt Flye,https://www.youtube.com/watch?v=6G5DmVaocGM,Myo-reps,1-2,3,12-15,~8-9,10,1-2 min,Pause for 1-2 seconds in the squeeze of each rep. Contract the rear delts hard!
12,Ramping Block,Pull,Hypertrophy Focus,5,61,DB Shrug,https://youtu.be/moFqLlptX7Q?si=vsQXeROXKVa3beB7,Machine Shrug,https://youtu.be/ua0XuKwKQ9M?si=Y-kGNEq_riqAF2Tn,Cable Paused Shrug-In,https://youtu.be/Hy6f1Lz_PiA?si=MTEbKv_uMCL6zvge,Failure,2-3,3,12-15,~8-9,10,1-2 min,"Shrug up and in. Think about shrugging ""up to your ears."" 1-2 second pause in the squeeze (at the top) of each rep, then another 1-2 second pause in the stretch (at the bottom) of each rep."
